id_wikidata	article	subject	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	first_edit	days	all_visits	VdQ	vetrina	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource
Q2875694	Aerogenerador	Física	219	237	30998	-	25	-	11	-	0	-	2302	7.43	-	0	-	0	0	12416	-	2002-10-27	7370	1170756	0	0			
Q1056761	Cifras_significativas	Física	240	288	6489	-	4	-	0	-	0	-	2417	37.25	-	0	-	0	0	6167	-	2007-12-09	5501	1437521	0	0			
Q11382	Conservación_de_la_energía	Física	404	523	40913	-	25	-	7	-	0	-	2323	5.68	-	0	-	0	0	4518	-	2003-03-28	7218	3356201	0	0	Conservation of energy		
Q924713	Eficiencia_energética	Física	131	179	89942	-	81	-	11	-	0	-	5957	6.62	-	0	-	0	0	15701	-	2007-01-02	5842	1088831	0	0	Energy efficiency		
Q719597	Energética	Física	28	19	9589	-	0	-	1	-	0	-	685	7.14	-	0	-	0	0	0	-	2009-04-13	5010	159541	0	0			
Q184550	Energía_mecánica	Física	511	812	75413	-	0	-	14	-	0	-	1967	2.61	-	0	-	0	0	0	-	2004-02-21	6888	3681768	0	0			
Q841798	Energía_potencial_electrostática	Física	78	93	4525	-	2	-	0	-	0	-	728	16.09	-	0	-	0	0	0	-	2010-11-03	4441	530834	0	0	Electric potential energy		
Q822938	Fuerza_conservativa	Física	107	162	14377	-	0	-	2	-	0	-	1096	7.62	-	0	-	0	0	1604	-	2004-10-18	6648	793121	0	0			
Q13649246	Incertidumbre	Física	221	189	28354	-	19	-	1	-	0	-	846	2.98	-	0	-	0	0	65	-	2010-01-22	4726	694397	0	0	Uncertainty		
Q2041172	Instrumento_de_medición	Física	725	1034	18731	-	3	-	10	-	0	-	942	5.03	-	0	-	0	0	390	-	2004-02-13	6896	5162696	0	0	Measuring instruments	Measuring instrument	
Q408891	Ley_científica	Física	109	155	10137	-	7	-	1	-	0	-	4191	41.34	-	0	-	0	0	491	-	2004-02-15	6894	853787	0	0	Scientific laws		
Q134465	Ley_de_gravitación_universal	Física	805	1099	29532	-	5	-	3	-	0	-	4144	14.03	-	0	-	0	0	1417	-	2006-10-15	5921	5112585	0	0	Newton's law of universal gravitation		
Q38433	Leyes_de_Newton	Física	2490	3195	54997	-	25	-	15	-	0	-	2056	3.74	-	0	-	0	0	23149	-	2003-08-10	7083	18707989	0	0	Newton's laws of motion		
Q107715	Magnitud_física	Física	1058	1435	20529	-	3	-	1	-	0	-	1617	7.88	-	0	-	0	0	18105	-	2003-07-26	7098	6762771	0	0	Physical quantities		
Q12453	Medición	Física	353	437	32713	-	12	-	2	-	0	-	1955	5.98	-	0	-	0	0	754	-	2004-03-18	6862	3111445	0	0	Measurement		
Q11784425	Modelo_físico	Física	52	63	8558	-	0	-	1	-	0	-	606	7.08	-	0	-	0	0	877	-	2004-01-14	6926	354866	0	0			
Q79782	Movimiento_(física)	Física	931	1252	90227	-	10	-	35	-	0	-	1294	1.43	-	0	-	0	0	10662	-	2004-03-27	6853	7715187	0	0	Kinematics		
Q26540	Satélite_artificial	Física	583	589	34910	-	19	-	4	-	0	-	2665	7.63	-	0	-	0	0	4365	-	2004-09-10	6686	2868568	0	0	Satellites		
Q192735	Sistema_de_referencia_inercial	Física	120	165	14787	-	0	-	0	-	0	-	1688	11.42	-	0	-	0	0	8555	-	2005-04-20	6464	698937	0	0			
Q6160892	Viaje_espacial	Física	92	111	52136	-	57	-	7	-	0	-	797	1.53	-	0	-	0	0	3403	-	2010-01-30	4718	538821	0	0			
Q2426831	Ciudadanía_digital	Formación para la ciudadanía	267	356	15358	-	14	-	2	-	0	-	1254	8.17	-	0	-	0	0	2580	-	2008-08-06	5260	1261142	0	0			
Q107934765	Ciudadanía_local	Formación para la ciudadanía	2	3	10635	-	17	-	1	-	0	-	1758	16.53	-	0	-	0	0	0	-	2021-08-05	513	1814	0	0			
Q2785021	Ciudadano_del_mundo	Formación para la ciudadanía	64	69	10665	-	1	-	1	-	0	-	1597	14.97	-	0	-	0	0	2104	-	2006-02-01	6177	366954	0	0			
Q310988	Democracia_participativa	Formación para la ciudadanía	411	500	14290	-	9	-	0	-	0	-	2210	15.47	-	0	-	0	0	1929	-	2005-06-30	6393	2240209	0	0			
Q780687	Derechos	Formación para la ciudadanía	189	246	23463	-	16	-	3	-	0	-	1019	4.34	-	0	-	0	0	2473	-	2006-01-21	6188	1214665	0	0	Rights		
Q113462	Derechos_digitales	Formación para la ciudadanía	24	33	17830	-	19	-	2	-	0	-	1269	7.12	-	0	-	0	0	180	-	2010-06-06	4591	181136	0	0	Digital rights		
Q8458	Derechos_humanos	Formación para la ciudadanía	1788	2942	112051	-	135	-	5	-	0	-	4293	3.83	-	0	-	0	0	26759	-	2004-03-04	6876	14706900	0	0	Human rights		
Q1987559	Derechos_sociales	Formación para la ciudadanía	186	241	12736	-	12	-	1	-	0	-	1614	12.67	-	0	-	0	0	1534	-	2006-08-06	5991	1748139	0	0			
Q188961	Descentralización	Formación para la ciudadanía	310	346	24066	-	22	-	4	-	0	-	2220	9.22	-	0	-	0	0	3103	-	2005-04-19	6465	2175659	0	0	Decentralization		
Q274782	Dignidad	Formación para la ciudadanía	566	665	13974	-	6	-	1	-	0	-	703	5.03	-	0	-	0	0	5803	-	2006-09-07	5959	3336831	0	0	Dignity		
Q7275	Estado	Formación para la ciudadanía	2007	2092	44130	-	28	-	4	-	0	-	1823	4.13	-	0	-	0	0	17286	-	2002-05-12	7538	10501687	0	0	States		
Q213381	Generación	Formación para la ciudadanía	429	380	66011	-	86	-	4	-	0	-	1654	2.51	-	0	-	0	0	1006	-	2011-01-29	4354	1396333	0	0	Generations		
Q7188	Gobierno	Formación para la ciudadanía	755	783	34719	-	21	-	4	-	0	-	1687	4.86	-	0	-	0	0	5188	-	2002-05-12	7538	3473495	0	0	Government		
Q609298	Interacción_social	Formación para la ciudadanía	58	95	5368	-	0	-	0	-	0	-	135	2.51	-	0	-	0	0	0	-	2008-08-30	5236	811084	0	0	Social interaction		
Q190007	Juventud	Formación para la ciudadanía	271	317	35718	-	36	-	7	-	0	-	1821	5.1	-	0	-	0	0	10610	-	2006-04-22	6097	1663438	0	0	Youth		
Q216200	Norma_jurídica	Formación para la ciudadanía	268	379	12743	-	4	-	0	-	0	-	967	7.59	-	0	-	0	0	1492	-	2004-11-10	6625	2506272	0	0	Instructions		
Q205665	Normas_sociales	Formación para la ciudadanía	181	5	4461	-	2	-	1	-	0	-	868	19.46	-	0	-	0	0	2176	-	2005-06-07	6416	73222	0	0			
Q858700	Ordenamiento_jurídico	Formación para la ciudadanía	226	298	11999	-	0	-	0	-	0	-	819	6.83	-	0	-	0	0	3778	-	2004-09-22	6674	1418515	0	0			
Q541936	Participación_ciudadana	Formación para la ciudadanía	715	866	22112	-	18	-	0	-	0	-	3324	15.03	-	0	-	0	0	563	-	2006-07-26	6002	4239058	0	0			
Q5354859	Régimen_electoral_de_Uruguay	Formación para la ciudadanía	34	51	28627	-	4	-	0	-	0	-	1352	4.72	-	0	-	0	0	1814	-	2006-02-28	6150	254376	0	0	Elections in Uruguay		
Q79896	Separación_de_poderes	Formación para la ciudadanía	727	785	82036	-	42	-	11	-	0	-	1474	1.8	-	0	-	0	0	16126	-	2004-10-20	6646	3198003	0	0	Separation of powers		
Q185467	Socialización	Formación para la ciudadanía	319	367	20526	-	28	-	2	-	0	-	1980	9.65	-	0	-	0	0	3105	-	2005-08-28	6334	2055155	0	0			
Q185387	Sufragio	Formación para la ciudadanía	361	364	10085	-	2	-	1	-	0	-	1411	13.99	-	0	-	0	0	1896	-	2005-01-22	6552	1918541	0	0	Suffrage		
Q124490	Violencia	Formación para la ciudadanía	805	874	51739	-	41	-	2	-	0	-	2102	4.06	-	0	-	0	0	41169	-	2003-12-14	6957	4799618	0	0	Violence		
Q3242046	Derechos_económicos,_sociales_y_culturales	Formación para la ciudadanía	102	184	16718	-	11	-	1	-	0	-	2586	15.47	-	0	-	0	0	1561	-	2010-10-24	4451	1173938	0	0			
Q344888	Acuífero_Guaraní	Geografía	250	218	9483	-	7	-	1	-	0	-	390	4.11	-	0	-	0	0	4866	-	2005-08-19	6343	1319871	0	0	Acuífero Guaraní		
Q15	África	Geografía	2557	2613	112406	-	68	-	31	-	0	-	1893	1.68	-	0	-	0	0	21221	-	2002-01-09	7661	8455320	0	0	Africa	Africa	
Q1643366	Agricultura_extensiva	Geografía	83	125	10057	-	7	-	3	-	0	-	1358	13.5	-	0	-	0	0	85	-	2006-10-25	5911	659831	0	0	Agriculture		
Q1019285	Agricultura_familiar	Geografía	15	19	14606	-	10	-	3	-	0	-	705	4.83	-	0	-	0	0	90	-	2016-06-14	2391	69657	0	0	Family farming		
Q1148482	Agricultura_intensiva	Geografía	79	110	25426	-	32	-	2	-	0	-	2804	11.03	-	0	-	0	0	1099	-	2006-02-15	6163	720623	0	0	Industrial agriculture		
Q396338	Agroecología	Geografía	122	181	19046	-	11	-	4	-	0	-	2716	14.26	-	0	-	0	0	3674	-	2005-05-30	6424	1008213	0	0	Agroecology		
Q161598	Agua_subterránea	Geografía	299	383	33504	-	13	-	6	-	0	-	3718	11.1	-	0	-	0	0	5378	-	2004-12-17	6588	2271760	0	0	Underground water		
Q863944	Aguas_continentales	Geografía	154	187	28480	-	1	-	5	-	0	-	917	3.22	-	0	-	0	0	598	-	2006-03-08	6142	1500523	0	0			
Q3141665	Anexo:Áreas_metropolitanas_de_América	Geografía	35	39	44658	-	0	-	0	-	0	-	38540	86.3	-	0	-	0	0	0	-	2007-10-07	5564	143542	0	0			
Q748229	Anexo:Ciudades_de_Uruguay_por_población	Geografía	138	131	29439	-	28	-	78	-	0	-	611	2.08	-	0	-	0	0	0	-	2006-04-04	6115	288208	0	0	Cities in Uruguay		
Q543692	Anexo:Terremotos_en_Japón	Geografía	38	40	6876	-	1	-	0	-	0	-	372	5.41	-	0	-	0	0	0	-	2011-03-12	4312	48066	0	0			
Q1907114	Área_metropolitana	Geografía	219	205	12296	-	2	-	9	-	0	-	5033	40.93	-	0	-	0	0	2544	-	2004-05-14	6805	1019880	0	0	Metropolitan areas		
Q1294703	Asentamiento_irregular	Geografía	49	49	31460	-	7	-	9	-	0	-	1591	5.06	-	0	-	0	0	5108	-	2006-02-17	6161	267361	0	0	Shanty towns		
Q8104	Atmósfera	Geografía	755	873	30348	-	6	-	10	-	0	-	428	1.41	-	0	-	0	0	7794	-	2005-10-11	6290	4858245	0	0	Atmosphere	Atmosphere	
Q79995	Capa_de_ozono	Geografía	539	583	13015	-	12	-	5	-	0	-	1584	12.17	-	0	-	0	0	15366	-	2003-08-10	7083	3547083	0	0	Ozone layer		
Q18783	Cinturón_de_fuego_del_Pacífico	Geografía	858	643	71501	-	50	-	34	-	0	-	5494	7.68	-	0	-	0	0	6094	-	2005-01-13	6561	550692	0	0	Maps of the Pacific Ring of Fire		
Q515	Ciudad	Geografía	906	761	40562	-	18	-	16	-	0	-	3734	9.21	-	0	-	0	0	7077	-	2002-05-06	7544	3606057	0	0	Cities		
Q208511	Ciudad_global	Geografía	185	198	29348	-	16	-	13	-	0	-	1347	4.59	-	0	-	0	0	14248	-	2005-08-09	6353	953054	0	0		Global City	
Q1231558	Ciudad_inteligente	Geografía	68	84	77077	-	90	-	9	-	0	-	8837	11.47	-	0	-	0	0	16372	-	2013-10-23	3356	957603	0	0	Smart cities		
Q7937	Clima	Geografía	2277	2425	48542	-	15	-	7	-	0	-	3719	7.66	-	0	-	0	0	16523	-	2003-06-07	7147	8977531	0	0	Climate		
Q5133607	Clima_de_Uruguay	Geografía	47	56	7357	-	2	-	1	-	0	-	1174	15.96	-	0	-	0	0	2116	-	2010-11-04	4440	314311	0	0	Climate of Uruguay		
Q166620	Cuenca_hidrográfica	Geografía	418	534	20430	-	6	-	6	-	0	-	429	2.1	-	0	-	0	0	1704	-	2006-03-10	6140	3354830	0	0	Drainage basins		
Q37732	Demografía	Geografía	615	588	27060	-	14	-	1	-	0	-	1231	4.55	-	0	-	0	0	10488	-	2003-10-16	7016	3866250	0	0	Demography		
Q4228	Demografía_de_Uruguay	Geografía	59	55	28268	-	34	-	4	-	0	-	3155	11.16	-	0	-	0	0	7987	-	2003-09-13	7049	314502	0	0	Demographics of Uruguay		
Q22856	Densidad_de_población	Geografía	590	561	8846	-	5	-	4	-	0	-	1117	12.63	-	0	-	0	0	1994	-	2004-02-20	6889	3204420	0	0	Population density		
Q1849028	Derecho_a_la_vivienda	Geografía	58	76	20541	-	16	-	4	-	0	-	859	4.18	-	0	-	0	0	17580	-	2010-02-26	4691	634445	0	0			
Q178605	Deriva_continental	Geografía	436	536	19501	-	16	-	4	-	0	-	565	2.9	-	0	-	0	0	4295	-	2004-03-24	6856	2866183	0	0	Continental drift		
Q131201	Desarrollo_sostenible	Geografía	768	1684	72836	-	62	-	4	-	0	-	4081	5.6	-	0	-	0	0	27233	-	2003-09-15	7047	6893299	0	0	Sustainable development		
Q56324177	Desigualdades_en_México	Geografía	9	16	43776	-	19	-	0	-	0	-	875	2	-	0	-	0	0	4183	-	2018-06-12	1663	36845	0	0			
Q652360	Ecociudad	Geografía	16	18	15737	-	14	-	11	-	0	-	3431	21.8	-	0	-	0	0	2568	-	2007-05-18	5706	85705	0	0	Sustainable urban planning		
Q5829148	Elementos_del_clima	Geografía	185	231	1934	-	0	-	1	-	0	-	1501	77.61	-	0	-	0	0	1025	-	2006-08-29	5968	1542620	0	0			
Q294440	Espacio_público	Geografía	99	107	11615	-	2	-	2	-	0	-	818	7.04	-	0	-	0	0	2305	-	2005-09-27	6304	727923	0	0	Public space		
Q702492	Espacio_urbano	Geografía	291	376	20409	-	23	-	9	-	0	-	2054	10.06	-	0	-	0	0	619	-	2003-10-20	7012	2116252	0	0	Urban areas		
Q1664027	Estructura_de_la_Tierra	Geografía	1368	1557	56190	-	34	-	14	-	0	-	1736	3.09	-	0	-	0	0	7053	-	2007-05-07	5717	2346703	0	0	Structure of the Earth		
Q5401	Eurasia	Geografía	262	296	26073	-	29	-	5	-	0	-	2567	9.85	-	0	-	0	0	329	-	2003-11-21	6980	914674	0	0	Eurasia	Eurasia	
Q215920	Expansión_del_fondo_oceánico	Geografía	67	76	7139	-	1	-	2	-	0	-	1470	20.59	-	0	-	0	0	215	-	2007-12-06	5504	379909	0	0	Sea-floor spreading		
Q1277161	Fenómeno_meteorológico_extremo	Geografía	42	64	19808	-	32	-	3	-	0	-	1595	8.05	-	0	-	0	0	3039	-	2015-05-20	2782	218268	0	0			
Q152827	Geodinámica	Geografía	84	79	9471	-	1	-	0	-	0	-	1117	11.79	-	0	-	0	0	224	-	2007-02-26	5787	410549	0	0	Isostasy		
Q852082	Geografía_de_la_población	Geografía	189	247	31260	-	16	-	7	-	0	-	1289	4.12	-	0	-	0	0	3335	-	2008-08-31	5235	1353458	0	0			
Q1662040	Geografía_industrial	Geografía	51	53	18507	-	27	-	33	-	0	-	2491	13.46	-	0	-	0	0	1054	-	2002-10-31	7366	177760	0	0			
Q11523535	Geografía_rural	Geografía	48	48	13496	-	0	-	5	-	0	-	524	3.88	-	0	-	0	0	3712	-	2002-10-31	7366	270522	0	0			
Q690068	Geografía_urbana	Geografía	49	57	4341	-	0	-	1	-	0	-	919	21.17	-	0	-	0	0	597	-	2005-11-08	6262	288598	0	0	Urban geography		
Q10295439	Hidrografía_de_Uruguay	Geografía	32	18	3478	-	3	-	1	-	0	-	582	16.73	-	0	-	0	0	188	-	2013-10-10	3369	91735	0	0			
Q2022868	Impacto_ambiental	Geografía	763	883	56329	-	28	-	7	-	0	-	820	1.46	-	0	-	0	0	18661	-	2005-04-24	6460	4941127	0	0	Environmental impact		
Q1464352	Indicador_social	Geografía	43	52	6312	-	4	-	0	-	0	-	346	5.48	-	0	-	0	0	1675	-	2004-09-01	6695	349748	0	0			
Q56324223	Interpretación_de_mapas	Geografía	4	20	2917	-	1	-	2	-	0	-	832	28.52	-	0	-	0	0	0	-	2018-07-15	1630	150853	0	0			
Q427369	Manejo_de_recursos_hídricos_en_Uruguay	Geografía	11	6	29478	-	16	-	4	-	0	-	4859	16.48	-	0	-	0	0	3776	-	2009-08-31	4870	37623	0	0			
Q653848	Mapamundi	Geografía	539	620	10223	-	2	-	12	-	0	-	2435	23.82	-	0	-	0	0	864	-	2006-01-27	6182	2022126	0	0	Maps of the world	Maps of the world	
Q175185	Medio_rural	Geografía	304	333	19680	-	6	-	21	-	0	-	9530	48.42	-	0	-	0	0	3026	-	2003-10-20	7012	2236924	0	0	Countryside		
Q174844	Megaciudad	Geografía	77	92	11272	-	7	-	8	-	0	-	1074	9.53	-	0	-	0	0	5672	-	2007-05-01	5723	542007	0	0	Megacities		
Q471822	Megalópolis	Geografía	120	146	23130	-	7	-	10	-	0	-	5419	23.43	-	0	-	0	0	6626	-	2005-03-10	6505	780141	0	0	Megalopolis		
Q200250	Metrópoli	Geografía	196	194	4423	-	2	-	4	-	0	-	1713	38.73	-	0	-	0	0	1048	-	2011-03-26	4298	1238459	0	0			
Q96	México	Geografía	6657	7367	424620	-	375	-	258	-	0	-	6242	1.47	-	0	-	0	0	74438	-	2002-01-23	7647	25811131	1	0	Mexico	México	
Q177626	Migración_humana	Geografía	422	786	60895	-	33	-	6	-	0	-	2793	4.59	-	0	-	0	0	12245	-	2006-04-18	6101	4909572	0	0	Human migration		
Q3392	Nilo	Geografía	664	591	41836	-	24	-	35	-	0	-	3242	7.75	-	0	-	0	0	13190	-	2004-02-06	6903	3903212	0	1	Nile	Nile	
Q210272	Patrimonio_cultural	Geografía	432	638	14953	-	14	-	3	-	0	-	2586	17.29	-	0	-	0	0	4278	-	2006-09-05	5961	3346203	0	0	Cultural heritage		
Q14373	Pesca	Geografía	295	293	28419	-	28	-	10	-	0	-	1547	5.44	-	0	-	0	0	3301	-	2008-02-15	5433	1907398	0	0	Fishing	Fishing	
Q4801210	Pesca_artesanal	Geografía	43	62	3969	-	0	-	2	-	0	-	3447	86.85	-	0	-	0	0	1048	-	2007-04-29	5725	291178	0	0	Fishing		
Q329823	Pirámide_de_población	Geografía	155	172	17266	-	6	-	4	-	0	-	3149	18.24	-	0	-	0	0	1615	-	2004-02-13	6896	1362692	0	0	Population pyramids		
Q149013	Planificación_territorial	Geografía	91	111	10350	-	7	-	2	-	0	-	1309	12.65	-	0	-	0	0	3643	-	2006-01-26	6183	93032	0	0	Spatial planning		
Q643	Po	Geografía	446	323	142923	-	48	-	66	-	0	-	5868	4.11	-	0	-	0	0	9496	-	2004-11-29	6606	724302	0	0	Po River	Po river	
Q186386	Proyección_cartográfica	Geografía	355	404	30567	-	45	-	9	-	0	-	1620	5.3	-	0	-	0	0	1547	-	2002-02-05	7634	2756129	0	0	Map projections		
Q44782	Puerto	Geografía	156	131	21646	-	12	-	12	-	0	-	1728	7.98	-	0	-	0	0	642	-	2003-11-23	6978	736231	0	0	Ports and harbours		
Q1313631	Puerto_de_Montevideo	Geografía	20	20	8081	-	5	-	7	-	0	-	1329	16.45	-	0	-	0	0	3494	-	2006-06-29	6029	74978	0	0	Port of Montevideo		
Q16302351	Puerto_de_Nueva_Palmira	Geografía	4	4	2855	-	4	-	1	-	0	-	1096	38.39	-	0	-	0	0	1188	-	2013-09-27	3382	16657	0	0			
Q1138301	Puerto_de_Nueva_York	Geografía	24	23	7696	-	0	-	5	-	0	-	438	5.69	-	0	-	0	0	0	-	2008-03-02	5417	101038	0	0	New York Harbor		
Q16460	Puerto_de_Santos	Geografía	44	42	4609	-	5	-	3	-	0	-	2527	54.83	-	0	-	0	0	0	-	2007-12-31	5479	106510	0	0	Port of Santos		
Q188460	Recurso_natural	Geografía	1246	1288	13295	-	12	-	4	-	0	-	1787	13.44	-	0	-	0	0	32	-	2003-11-16	6985	9089021	0	0	Natural resources		
Q1497	Río_Misisipi	Geografía	428	392	124962	-	78	-	22	-	0	-	2142	1.71	-	0	-	0	0	9192	-	2003-07-15	7109	1989447	0	1	Mississippi River	Mississippi River	
Q174	São_Paulo	Geografía	847	711	116713	-	120	-	41	-	0	-	5984	5.13	-	0	-	0	0	68287	-	2004-04-06	6843	2345482	0	0	São Paulo (city)	São Paulo	
Q1229911	Seguridad_alimentaria	Geografía	135	194	49973	-	28	-	2	-	0	-	1565	3.13	-	0	-	0	0	5389	-	2007-01-01	5843	1132348	0	0	Food security		
Q483130	Sistema_de_información_geográfica	Geografía	298	499	94401	-	31	-	18	-	0	-	2497	2.65	-	0	-	0	0	5687	-	2003-10-17	7015	2498699	0	0	Geographic information systems		
Q16632296	Sistema_Nacional_de_Áreas_Protegidas_(Uruguay)	Geografía	29	28	21383	-	24	-	19	-	0	-	1139	5.33	-	0	-	0	0	4240	-	2014-02-22	3234	64819	0	0			
Q36133	Suelo	Geografía	769	979	40534	-	2	-	9	-	0	-	2977	7.34	-	0	-	0	0	7709	-	2004-01-25	6915	5728557	0	0	Soils		
Q78125729	Tectónica	Geografía	58	64	7959	-	0	-	3	-	0	-	1100	13.82	-	0	-	0	0	126	-	2003-10-14	7018	298638	0	0			
Q7950	Tectónica_de_placas	Geografía	585	649	44754	-	8	-	17	-	0	-	5168	11.55	-	0	-	0	0	5453	-	2002-12-16	7320	3950961	0	0	Plate tectonics	Tectonic plate	
Q418	Telecomunicación	Geografía	449	609	185409	-	98	-	18	-	0	-	3045	1.64	-	0	-	0	0	10547	-	2004-03-06	6874	2262748	0	0	Telecommunications		
Q7944	Terremoto	Geografía	1561	1155	36224	-	35	-	11	-	0	-	1881	5.19	-	0	-	0	0	19084	-	2002-02-12	7627	8969403	0	0	Earthquakes	Earthquake	
Q634483	Terremoto_del_Río_de_la_Plata_de_1888	Geografía	64	35	7189	-	3	-	1	-	0	-	731	10.17	-	0	-	0	0	3628	-	2006-08-16	5981	217441	0	0			
Q4835091	Territorio	Geografía	473	467	13229	-	9	-	0	-	0	-	366	2.77	-	0	-	0	0	0	-	2004-01-17	6923	2679372	0	0	Territorial entities		
Q2890371	Tiempo_y_clima	Geografía	181	210	11288	-	5	-	4	-	0	-	2221	19.68	-	0	-	0	0	3036	-	2013-01-15	3637	836233	0	0	Weather and climate		
Q2	Tierra	Geografía	2748	2894	169294	-	222	-	26	-	0	-	5924	3.5	-	0	-	0	0	39870	-	2001-10-28	7734	12472048	1	0	Earth	Earth	
Q75848	Urbanización_cerrada	Geografía	21	23	7526	-	2	-	3	-	0	-	2304	30.61	-	0	-	0	0	2597	-	2008-07-13	5284	122689	0	0	Gated communities		
Q77	Uruguay	Geografía	2407	2719	335418	-	275	-	165	-	0	-	7250	2.16	-	0	-	0	0	32958	-	2003-03-30	7216	8841842	0	0	Uruguay	Uruguay	
Q1165944	Usos_del_suelo	Geografía	47	70	9641	-	11	-	2	-	0	-	718	7.45	-	0	-	0	0	1596	-	2013-12-09	3309	562076	0	0	Urban planning		
Q8072	Volcán	Geografía	811	734	49540	-	26	-	25	-	0	-	3416	6.9	-	0	-	0	0	6710	-	2004-03-21	6859	5794084	0	0	Volcanoes	Volcano	
Q5413	Yangtsé	Geografía	177	180	167283	-	123	-	56	-	0	-	2622	1.57	-	0	-	0	0	8057	-	2004-12-25	6580	896569	0	0	Yangtze River	长江	
Q496341	Zona_franca	Geografía	94	72	5742	-	5	-	1	-	0	-	400	6.97	-	0	-	0	0	0	-	2005-06-14	6409	693149	0	0			
Q702232	Zonificación	Geografía	47	44	26505	-	19	-	4	-	0	-	802	3.03	-	0	-	0	0	0	-	2007-06-15	5678	205291	0	0			
Q52139	Climatología	Geografía	164	167	21434	-	15	-	2	-	0	-	3072	14.33	-	0	-	0	0	363	-	2002-05-29	7521	872392	0	0	Climatology		
Q49389	Turismo	Geografía	455	527	146682	-	149	-	52	-	0	-	1179	0.8	-	0	-	0	0	21555	-	2003-01-23	7282	3814808	0	0	Tourism		
Q42515	Cartografía	Geografía	470	493	26408	-	25	-	10	-	0	-	738	2.79	-	0	-	0	0	510	-	2002-05-12	7538	2940405	0	0	Cartography		
Q192989	Aculturación	Historia	132	151	3109	-	1	-	1	-	0	-	1168	37.57	-	0	-	0	0	2062	-	2005-10-19	6282	920388	0	0	Acculturation		
Q11451	Agricultura	Historia	1026	1379	58820	-	14	-	15	-	0	-	1381	2.35	-	0	-	0	0	6458	-	2001-09-27	7765	7392623	0	0	Agriculture	Agriculture	
Q2606305	Agricultura_incaica	Historia	204	276	25815	-	31	-	13	-	0	-	2252	8.72	-	0	-	0	0	10063	-	2006-11-19	5886	1359113	0	0			
Q6346817	Anexo:Detenidos_desaparecidos_de_Uruguay	Historia	17	13	10981	-	6	-	1	-	0	-	1381	12.58	-	0	-	0	0	0	-	2011-08-03	4168	72129	0	0			
Q23921800	Anexo:Gobierno_de_Uruguay	Historia	0	0	12988	-	0	-	3	-	0	-	2223	17.12	-	0	-	0	0	0	-	2014-01-02	3285	1823	0	0			
Q6621941	Anexo:Movimientos_guerrilleros	Historia	58	72	58579	-	36	-	1	-	0	-	17729	30.27	-	0	-	0	0	0	-	2006-03-14	6136	342906	0	0			
Q6358942	Anexo:Plebiscitos_y_referéndums_en_Uruguay	Historia	18	45	11557	-	8	-	0	-	0	-	106	0.92	-	0	-	0	0	0	-	2012-09-19	3755	103496	0	0			
Q26180694	Anexo:Población_indígena_de_América	Historia	20	23	39646	-	76	-	0	-	0	-	146	0.37	-	0	-	0	0	0	-	2013-01-28	3624	167200	0	0			
Q11772	Antigua_Grecia	Historia	1825	1976	113732	-	85	-	31	-	0	-	1781	1.57	-	0	-	0	0	12363	-	2003-12-08	6963	8151762	0	0	Ancient Greece		
Q1747689	Antigua_Roma	Historia	1408	1485	81774	-	27	-	15	-	0	-	3299	4.03	-	0	-	0	0	15628	-	2003-12-04	6967	4866728	0	0	Ancient Rome		
Q11768	Antiguo_Egipto	Historia	2496	2307	73767	-	25	-	29	-	0	-	6634	8.99	-	0	-	0	0	10658	-	2003-07-18	7106	8467901	0	1	Ancient Egypt		
Q191624	Antropocentrismo	Historia	260	251	4622	-	3	-	0	-	0	-	865	18.71	-	0	-	0	0	301	-	2006-02-16	6162	1613763	0	0	Anthropocentrism		
Q265823	Areté	Historia	168	175	6209	-	3	-	1	-	0	-	3472	55.92	-	0	-	0	0	1071	-	2003-10-16	7016	662152	0	0			
Q123432	Aristocracia	Historia	542	510	13125	-	1	-	1	-	0	-	1766	13.46	-	0	-	0	0	1298	-	2004-09-11	6685	2665702	0	0	Nobility		
Q223750	Arquitectura_de_la_Antigua_Roma	Historia	412	463	71070	-	2	-	53	-	0	-	3539	4.98	-	0	-	0	0	616	-	2005-09-06	6325	1797375	0	0	Ancient Roman architecture		
Q842352	Arquitectura_del_Antiguo_Egipto	Historia	241	262	17534	-	8	-	6	-	0	-	2082	11.87	-	0	-	0	0	1191	-	2006-03-07	6143	1142983	0	0	Ancient Egyptian architecture		
Q236122	Arquitectura_del_Renacimiento	Historia	311	319	57280	-	4	-	32	-	0	-	4522	7.89	-	0	-	0	0	9567	-	2006-01-27	6182	1574769	1	0	Renaissance architecture		
Q331273	Arquitectura_en_la_Antigua_Grecia	Historia	347	357	37592	-	8	-	15	-	0	-	2689	7.15	-	0	-	0	0	1474	-	2004-10-03	6663	1606853	0	0	Ancient Greek architecture		
Q176483	Arquitectura_gótica	Historia	576	544	52018	-	11	-	48	-	0	-	4816	9.26	-	0	-	0	0	5459	-	2006-05-31	6058	2183976	0	0	Gothic architecture	Gothic architecture	
Q2004258	Arquitectura_incaica	Historia	256	259	32636	-	5	-	14	-	0	-	1257	3.85	-	0	-	0	0	6688	-	2006-08-03	5994	1217980	0	0	Inca architecture		
